DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
22/10/2019 06:00,1010,1052,All Island
22/10/2019 06:15,1009,1061,All Island
22/10/2019 06:30,1007,1067,All Island
22/10/2019 06:45,1006,1101,All Island
22/10/2019 07:00,1013,1100,All Island
22/10/2019 07:15,1043,1149,All Island
22/10/2019 07:30,1073,1219,All Island
22/10/2019 07:45,1103,1265,All Island
22/10/2019 08:00,1138,1274,All Island
22/10/2019 08:15,1177,1273,All Island
22/10/2019 08:30,1216,1247,All Island
22/10/2019 08:45,1255,1264,All Island
22/10/2019 09:00,1284,1267,All Island
22/10/2019 09:15,1301,1333,All Island
22/10/2019 09:30,1318,1319,All Island
22/10/2019 09:45,1335,1318,All Island
22/10/2019 10:00,1349,1323,All Island
22/10/2019 10:15,1360,1307,All Island
22/10/2019 10:30,1372,1323,All Island
22/10/2019 10:45,1383,1322,All Island
22/10/2019 11:00,1389,1306,All Island
22/10/2019 11:15,1391,1331,All Island
22/10/2019 11:30,1392,1331,All Island
22/10/2019 11:45,1394,1291,All Island
22/10/2019 12:00,1406,1297,All Island
22/10/2019 12:15,1429,1306,All Island
22/10/2019 12:30,1452,1271,All Island
22/10/2019 12:45,1475,1266,All Island
22/10/2019 13:00,1336,1352,All Island
22/10/2019 13:15,1372,1358,All Island
22/10/2019 13:30,1408,1380,All Island
22/10/2019 13:45,1444,1444,All Island
22/10/2019 14:00,1476,1483,All Island
22/10/2019 14:15,1507,1519,All Island
22/10/2019 14:30,1537,1493,All Island
22/10/2019 14:45,1567,1547,All Island
22/10/2019 15:00,1586,1619,All Island
22/10/2019 15:15,1594,1666,All Island
22/10/2019 15:30,1602,1785,All Island
22/10/2019 15:45,1610,1832,All Island
22/10/2019 16:00,1620,1826,All Island
22/10/2019 16:15,1634,1810,All Island
22/10/2019 16:30,1647,1828,All Island
22/10/2019 16:45,1660,1808,All Island
22/10/2019 17:00,1679,1800,All Island
22/10/2019 17:15,1703,1830,All Island
22/10/2019 17:30,1726,1831,All Island
22/10/2019 17:45,1750,1852,All Island
22/10/2019 18:00,1776,1878,All Island
22/10/2019 18:15,1805,1862,All Island
22/10/2019 18:30,1833,1909,All Island
22/10/2019 18:45,1862,1929,All Island
22/10/2019 19:00,2013,1998,All Island
22/10/2019 19:15,2021,2029,All Island
22/10/2019 19:30,2029,1990,All Island
22/10/2019 19:45,2037,1974,All Island
22/10/2019 20:00,2027,1999,All Island
22/10/2019 20:15,2026,2020,All Island
22/10/2019 20:30,2025,2036,All Island
22/10/2019 20:45,2038,2029,All Island
22/10/2019 21:00,2022,2061,All Island
22/10/2019 21:15,1992,2080,All Island
22/10/2019 21:30,1961,2148,All Island
22/10/2019 21:45,1931,2224,All Island
22/10/2019 22:00,1918,2201,All Island
22/10/2019 22:15,1922,2264,All Island
22/10/2019 22:30,1926,2306,All Island
22/10/2019 22:45,1930,2241,All Island
22/10/2019 23:00,1937,2089,All Island
22/10/2019 23:15,1944,2136,All Island
22/10/2019 23:30,1952,2103,All Island
22/10/2019 23:45,1960,2078,All Island
23/10/2019 00:00,1975,2079,All Island
23/10/2019 00:15,1996,2097,All Island
23/10/2019 00:30,2018,2151,All Island
23/10/2019 00:45,2040,2184,All Island
23/10/2019 01:00,2124,2236,All Island
23/10/2019 01:15,2126,2336,All Island
23/10/2019 01:30,2127,2340,All Island
23/10/2019 01:45,2129,2248,All Island
23/10/2019 02:00,2131,2244,All Island
23/10/2019 02:15,2133,2241,All Island
23/10/2019 02:30,2135,2223,All Island
23/10/2019 02:45,2152,2204,All Island
23/10/2019 03:00,2153,2190,All Island
23/10/2019 03:15,2154,2158,All Island
23/10/2019 03:30,2156,2158,All Island
23/10/2019 03:45,2157,2127,All Island
23/10/2019 04:00,2179,2122,All Island
23/10/2019 04:15,2222,2137,All Island
23/10/2019 04:30,2264,2168,All Island
23/10/2019 04:45,2307,2181,All Island
23/10/2019 05:00,2344,2173,All Island
23/10/2019 05:15,2376,2191,All Island
23/10/2019 05:30,2407,2181,All Island
23/10/2019 05:45,2438,2207,All Island
23/10/2019 06:00,2469,2319,All Island
23/10/2019 06:15,2500,2528,All Island
23/10/2019 06:30,2530,2561,All Island
23/10/2019 06:45,2561,2630,All Island
23/10/2019 07:00,2729,2818,All Island
23/10/2019 07:15,2744,2911,All Island
23/10/2019 07:30,2760,3000,All Island
23/10/2019 07:45,2775,3008,All Island
23/10/2019 08:00,2791,2961,All Island
23/10/2019 08:15,2808,2998,All Island
23/10/2019 08:30,2824,2993,All Island
23/10/2019 08:45,2840,2997,All Island
23/10/2019 09:00,2863,3055,All Island
23/10/2019 09:15,2891,3111,All Island
23/10/2019 09:30,2919,3157,All Island
23/10/2019 09:45,2947,3180,All Island
23/10/2019 10:00,2980,3297,All Island
23/10/2019 10:15,3016,3190,All Island
23/10/2019 10:30,3053,3241,All Island
23/10/2019 10:45,3089,3223,All Island
23/10/2019 11:00,3115,3338,All Island
23/10/2019 11:15,3129,3408,All Island
23/10/2019 11:30,3143,3318,All Island
23/10/2019 11:45,3157,3329,All Island
23/10/2019 12:00,3165,3286,All Island
23/10/2019 12:15,3168,3309,All Island
23/10/2019 12:30,3170,3346,All Island
23/10/2019 12:45,3173,3247,All Island
23/10/2019 13:00,3197,3220,All Island
23/10/2019 13:15,3186,3189,All Island
23/10/2019 13:30,3174,3192,All Island
23/10/2019 13:45,3162,3163,All Island
23/10/2019 14:00,3149,3294,All Island
23/10/2019 14:15,3133,3216,All Island
23/10/2019 14:30,3117,3192,All Island
23/10/2019 14:45,3101,3119,All Island
23/10/2019 15:00,3070,3016,All Island
23/10/2019 15:15,3024,3001,All Island
23/10/2019 15:30,2978,2976,All Island
23/10/2019 15:45,2933,2996,All Island
23/10/2019 16:00,2876,2928,All Island
23/10/2019 16:15,2810,2884,All Island
23/10/2019 16:30,2743,2864,All Island
23/10/2019 16:45,2676,2846,All Island
23/10/2019 17:00,2596,2698,All Island
23/10/2019 17:15,2503,2654,All Island
23/10/2019 17:30,2410,2592,All Island
23/10/2019 17:45,2317,2572,All Island
23/10/2019 18:00,2225,2514,All Island
23/10/2019 18:15,2134,2464,All Island
23/10/2019 18:30,2043,2352,All Island
23/10/2019 18:45,1952,2332,All Island
23/10/2019 19:00,1946,2214,All Island
23/10/2019 19:15,1878,2164,All Island
23/10/2019 19:30,1811,2111,All Island
23/10/2019 19:45,1743,1931,All Island
23/10/2019 20:00,1687,1871,All Island
23/10/2019 20:15,1644,1849,All Island
23/10/2019 20:30,1601,1740,All Island
23/10/2019 20:45,1558,1835,All Island
23/10/2019 21:00,1516,1793,All Island
23/10/2019 21:15,1477,1762,All Island
23/10/2019 21:30,1437,1756,All Island
23/10/2019 21:45,1397,1648,All Island
23/10/2019 22:00,1373,1637,All Island
23/10/2019 22:15,1365,1631,All Island
23/10/2019 22:30,1358,1585,All Island
23/10/2019 22:45,1350,1608,All Island
23/10/2019 23:00,1341,1568,All Island
23/10/2019 23:15,1346,1521,All Island
23/10/2019 23:30,1352,1566,All Island
23/10/2019 23:45,1365,1587,All Island
24/10/2019 00:00,1363,1595,All Island
24/10/2019 00:15,1370,1541,All Island
24/10/2019 00:30,1376,1430,All Island
24/10/2019 00:45,1392,1489,All Island
24/10/2019 01:00,1401,1458,All Island
24/10/2019 01:15,1377,1415,All Island
24/10/2019 01:30,1354,1443,All Island
24/10/2019 01:45,1331,1441,All Island
24/10/2019 02:00,1318,1510,All Island
24/10/2019 02:15,1317,1522,All Island
24/10/2019 02:30,1315,1541,All Island
24/10/2019 02:45,1314,1569,All Island
24/10/2019 03:00,1302,1571,All Island
24/10/2019 03:15,1300,1568,All Island
24/10/2019 03:30,1297,1588,All Island
24/10/2019 03:45,1305,1625,All Island
24/10/2019 04:00,1302,1644,All Island
24/10/2019 04:15,1297,1655,All Island
24/10/2019 04:30,1292,1656,All Island
24/10/2019 04:45,1288,1573,All Island
24/10/2019 05:00,1277,1457,All Island
24/10/2019 05:15,1260,1415,All Island
24/10/2019 05:30,1242,1386,All Island
24/10/2019 05:45,1225,1332,All Island
24/10/2019 06:00,1212,1327,All Island
24/10/2019 06:15,1202,1281,All Island
24/10/2019 06:30,1193,1266,All Island
24/10/2019 06:45,1183,1250,All Island
24/10/2019 07:00,1244,1279,All Island
24/10/2019 07:15,1254,1256,All Island
24/10/2019 07:30,1265,1248,All Island
24/10/2019 07:45,1276,1245,All Island
24/10/2019 08:00,1275,1274,All Island
24/10/2019 08:15,1263,1253,All Island
24/10/2019 08:30,1251,1279,All Island
24/10/2019 08:45,1239,1208,All Island
24/10/2019 09:00,1218,1174,All Island
24/10/2019 09:15,1187,1134,All Island
24/10/2019 09:30,1156,1019,All Island
24/10/2019 09:45,1125,987,All Island
24/10/2019 10:00,1116,896,All Island
24/10/2019 10:15,1129,819,All Island
24/10/2019 10:30,1142,795,All Island
24/10/2019 10:45,1155,739,All Island
24/10/2019 11:00,1154,730,All Island
24/10/2019 11:15,1141,731,All Island
24/10/2019 11:30,1128,722,All Island
24/10/2019 11:45,1115,740,All Island
24/10/2019 12:00,1095,704,All Island
24/10/2019 12:15,1070,755,All Island
24/10/2019 12:30,1045,791,All Island
24/10/2019 12:45,1019,792,All Island
24/10/2019 13:00,765,782,All Island
24/10/2019 13:15,760,844,All Island
24/10/2019 13:30,755,801,All Island
24/10/2019 13:45,750,749,All Island
24/10/2019 14:00,750,754,All Island
24/10/2019 14:15,754,734,All Island
24/10/2019 14:30,759,794,All Island
24/10/2019 14:45,763,736,All Island
24/10/2019 15:00,748,889,All Island
24/10/2019 15:15,713,874,All Island
24/10/2019 15:30,678,814,All Island
24/10/2019 15:45,643,836,All Island
24/10/2019 16:00,616,845,All Island
24/10/2019 16:15,596,813,All Island
24/10/2019 16:30,577,791,All Island
24/10/2019 16:45,557,716,All Island
24/10/2019 17:00,537,696,All Island
24/10/2019 17:15,515,657,All Island
24/10/2019 17:30,492,616,All Island
24/10/2019 17:45,470,624,All Island
24/10/2019 18:00,451,623,All Island
24/10/2019 18:15,436,599,All Island
24/10/2019 18:30,420,584,All Island
24/10/2019 18:45,404,546,All Island
24/10/2019 19:00,336,553,All Island
24/10/2019 19:15,320,500,All Island
24/10/2019 19:30,304,438,All Island
24/10/2019 19:45,289,403,All Island
24/10/2019 20:00,275,381,All Island
24/10/2019 20:15,264,357,All Island
24/10/2019 20:30,252,333,All Island
24/10/2019 20:45,240,304,All Island
24/10/2019 21:00,232,277,All Island
24/10/2019 21:15,228,238,All Island
24/10/2019 21:30,224,212,All Island
24/10/2019 21:45,220,177,All Island
24/10/2019 22:00,218,163,All Island
24/10/2019 22:15,221,142,All Island
24/10/2019 22:30,224,109,All Island
24/10/2019 22:45,227,95,All Island
24/10/2019 23:00,225,81,All Island
24/10/2019 23:15,219,74,All Island
24/10/2019 23:30,212,73,All Island
24/10/2019 23:45,206,72,All Island
25/10/2019 00:00,198,68,All Island
25/10/2019 00:15,191,61,All Island
25/10/2019 00:30,183,61,All Island
25/10/2019 00:45,175,58,All Island
25/10/2019 01:00,114,59,All Island
25/10/2019 01:15,114,61,All Island
25/10/2019 01:30,114,68,All Island
25/10/2019 01:45,114,76,All Island
25/10/2019 02:00,120,84,All Island
25/10/2019 02:15,132,90,All Island
25/10/2019 02:30,143,95,All Island
25/10/2019 02:45,155,105,All Island
25/10/2019 03:00,167,114,All Island
25/10/2019 03:15,180,141,All Island
25/10/2019 03:30,192,142,All Island
25/10/2019 03:45,205,142,All Island
25/10/2019 04:00,216,160,All Island
25/10/2019 04:15,225,184,All Island
25/10/2019 04:30,233,220,All Island
25/10/2019 04:45,242,255,All Island
25/10/2019 05:00,250,276,All Island
25/10/2019 05:15,259,272,All Island
25/10/2019 05:30,267,270,All Island
25/10/2019 05:45,276,256,All Island
25/10/2019 06:00,281,242,All Island
25/10/2019 06:15,282,252,All Island
25/10/2019 06:30,283,263,All Island
25/10/2019 06:45,284,288,All Island
25/10/2019 07:00,223,271,All Island
25/10/2019 07:15,212,269,All Island
25/10/2019 07:30,201,258,All Island
25/10/2019 07:45,191,241,All Island
25/10/2019 08:00,182,236,All Island
25/10/2019 08:15,175,233,All Island
25/10/2019 08:30,169,221,All Island
25/10/2019 08:45,162,215,All Island
25/10/2019 09:00,159,206,All Island
25/10/2019 09:15,161,193,All Island
25/10/2019 09:30,163,192,All Island
25/10/2019 09:45,164,199,All Island
25/10/2019 10:00,160,186,All Island
25/10/2019 10:15,150,163,All Island
25/10/2019 10:30,140,143,All Island
25/10/2019 10:45,130,133,All Island
25/10/2019 11:00,121,127,All Island
25/10/2019 11:15,113,130,All Island
25/10/2019 11:30,105,132,All Island
25/10/2019 11:45,96,138,All Island
25/10/2019 12:00,90,148,All Island
25/10/2019 12:15,86,174,All Island
25/10/2019 12:30,82,177,All Island
25/10/2019 12:45,78,162,All Island
25/10/2019 13:00,60,141,All Island
25/10/2019 13:15,59,122,All Island
25/10/2019 13:30,58,116,All Island
25/10/2019 13:45,57,117,All Island
25/10/2019 14:00,61,118,All Island
25/10/2019 14:15,69,137,All Island
25/10/2019 14:30,78,137,All Island
25/10/2019 14:45,86,140,All Island
25/10/2019 15:00,94,130,All Island
25/10/2019 15:15,101,130,All Island
25/10/2019 15:30,108,121,All Island
25/10/2019 15:45,115,116,All Island
25/10/2019 16:00,118,112,All Island
25/10/2019 16:15,117,106,All Island
25/10/2019 16:30,117,99,All Island
25/10/2019 16:45,116,94,All Island
25/10/2019 17:00,114,96,All Island
25/10/2019 17:15,111,99,All Island
25/10/2019 17:30,108,100,All Island
25/10/2019 17:45,104,101,All Island
25/10/2019 18:00,102,103,All Island
25/10/2019 18:15,101,106,All Island
25/10/2019 18:30,100,110,All Island
25/10/2019 18:45,99,110,All Island
25/10/2019 19:00,109,105,All Island
25/10/2019 19:15,117,109,All Island
25/10/2019 19:30,125,126,All Island
25/10/2019 19:45,133,138,All Island
25/10/2019 20:00,140,158,All Island
25/10/2019 20:15,144,158,All Island
25/10/2019 20:30,149,145,All Island
25/10/2019 20:45,153,128,All Island
25/10/2019 21:00,154,118,All Island
25/10/2019 21:15,151,119,All Island
25/10/2019 21:30,148,108,All Island
25/10/2019 21:45,145,101,All Island
25/10/2019 22:00,140,106,All Island
25/10/2019 22:15,133,109,All Island
25/10/2019 22:30,127,110,All Island
25/10/2019 22:45,120,106,All Island
25/10/2019 23:00,115,100,All Island
25/10/2019 23:15,112,113,All Island
25/10/2019 23:30,109,110,All Island
25/10/2019 23:45,107,120,All Island
26/10/2019 00:00,105,147,All Island
26/10/2019 00:15,105,157,All Island
26/10/2019 00:30,106,161,All Island
26/10/2019 00:45,106,140,All Island
26/10/2019 01:00,139,135,All Island
26/10/2019 01:15,146,139,All Island
26/10/2019 01:30,153,169,All Island
26/10/2019 01:45,160,163,All Island
26/10/2019 02:00,168,170,All Island
26/10/2019 02:15,177,181,All Island
26/10/2019 02:30,186,193,All Island
26/10/2019 02:45,195,209,All Island
26/10/2019 03:00,203,210,All Island
26/10/2019 03:15,211,181,All Island
26/10/2019 03:30,219,217,All Island
26/10/2019 03:45,230,260,All Island
26/10/2019 04:00,234,283,All Island
26/10/2019 04:15,234,287,All Island
26/10/2019 04:30,234,282,All Island
26/10/2019 04:45,234,287,All Island
26/10/2019 05:00,236,320,All Island
26/10/2019 05:15,241,323,All Island
26/10/2019 05:30,246,327,All Island
26/10/2019 05:45,250,330,All Island
26/10/2019 06:00,255,314,All Island
26/10/2019 06:15,261,308,All Island
26/10/2019 06:30,266,296,All Island
26/10/2019 06:45,272,279,All Island
26/10/2019 07:00,314,279,All Island
26/10/2019 07:15,319,255,All Island
26/10/2019 07:30,323,266,All Island
26/10/2019 07:45,328,272,All Island
26/10/2019 08:00,338,303,All Island
26/10/2019 08:15,355,281,All Island
26/10/2019 08:30,372,283,All Island
26/10/2019 08:45,388,293,All Island
26/10/2019 09:00,406,324,All Island
26/10/2019 09:15,424,324,All Island
26/10/2019 09:30,442,341,All Island
26/10/2019 09:45,460,342,All Island
26/10/2019 10:00,473,355,All Island
26/10/2019 10:15,478,397,All Island
26/10/2019 10:30,484,337,All Island
26/10/2019 10:45,490,376,All Island
26/10/2019 11:00,510,351,All Island
26/10/2019 11:15,543,332,All Island
26/10/2019 11:30,577,442,All Island
26/10/2019 11:45,611,429,All Island
26/10/2019 12:00,659,508,All Island
26/10/2019 12:15,723,609,All Island
26/10/2019 12:30,786,720,All Island
26/10/2019 12:45,849,752,All Island
26/10/2019 13:00,888,914,All Island
26/10/2019 13:15,976,1139,All Island
26/10/2019 13:30,1064,1246,All Island
26/10/2019 13:45,1151,1346,All Island
26/10/2019 14:00,1238,1419,All Island
26/10/2019 14:15,1324,1526,All Island
26/10/2019 14:30,1411,1737,All Island
26/10/2019 14:45,1497,1831,All Island
26/10/2019 15:00,1552,1861,All Island
26/10/2019 15:15,1577,1910,All Island
26/10/2019 15:30,1602,1843,All Island
26/10/2019 15:45,1627,1883,All Island
26/10/2019 16:00,1641,1990,All Island
26/10/2019 16:15,1673,1975,All Island
26/10/2019 16:30,1704,1992,All Island
26/10/2019 16:45,1749,1945,All Island
26/10/2019 17:00,1768,1832,All Island
26/10/2019 17:15,1774,1841,All Island
26/10/2019 17:30,1781,1802,All Island
26/10/2019 17:45,1788,1861,All Island
26/10/2019 18:00,1776,1819,All Island
26/10/2019 18:15,1745,1850,All Island
26/10/2019 18:30,1714,1826,All Island
26/10/2019 18:45,1683,1772,All Island
26/10/2019 19:00,1746,1700,All Island
26/10/2019 19:15,1706,1632,All Island
26/10/2019 19:30,1667,1624,All Island
26/10/2019 19:45,1628,1627,All Island
26/10/2019 20:00,1585,1700,All Island
26/10/2019 20:15,1565,1684,All Island
26/10/2019 20:30,1544,1625,All Island
26/10/2019 20:45,1534,1625,All Island
26/10/2019 21:00,1515,1512,All Island
26/10/2019 21:15,1497,1551,All Island
26/10/2019 21:30,1480,1553,All Island
26/10/2019 21:45,1462,1512,All Island
26/10/2019 22:00,1457,1524,All Island
26/10/2019 22:15,1465,1486,All Island
26/10/2019 22:30,1472,1406,All Island
26/10/2019 22:45,1480,1421,All Island
26/10/2019 23:00,1471,1321,All Island
26/10/2019 23:15,1447,1311,All Island
26/10/2019 23:30,1422,1361,All Island
26/10/2019 23:45,1398,1330,All Island
27/10/2019 00:00,1369,1351,All Island
27/10/2019 00:15,1337,1349,All Island
27/10/2019 00:30,1305,1366,All Island
27/10/2019 00:45,1273,1391,All Island
27/10/2019 01:00,1213,1457,All Island
27/10/2019 01:00,1160,1457,All Island
27/10/2019 01:15,1199,1489,All Island
27/10/2019 01:15,1147,1489,All Island
27/10/2019 01:30,1186,1435,All Island
27/10/2019 01:30,1135,1435,All Island
27/10/2019 01:45,1172,1437,All Island
27/10/2019 01:45,1123,1437,All Island
27/10/2019 02:00,1106,1407,All Island
27/10/2019 02:15,1085,1325,All Island
27/10/2019 02:30,1065,1273,All Island
27/10/2019 02:45,1044,1201,All Island
27/10/2019 03:00,1030,1059,All Island
27/10/2019 03:15,1022,1032,All Island
27/10/2019 03:30,1014,1043,All Island
27/10/2019 03:45,1006,970,All Island
27/10/2019 04:00,992,959,All Island
27/10/2019 04:15,973,1008,All Island
27/10/2019 04:30,955,925,All Island
27/10/2019 04:45,936,913,All Island
27/10/2019 05:00,914,992,All Island
27/10/2019 05:15,889,1039,All Island
27/10/2019 05:30,865,1015,All Island
27/10/2019 05:45,840,1029,All Island
27/10/2019 06:00,813,1008,All Island
27/10/2019 06:15,785,985,All Island
27/10/2019 06:30,758,1033,All Island
27/10/2019 06:45,731,1089,All Island
27/10/2019 07:00,703,1045,All Island
27/10/2019 07:15,676,1034,All Island
27/10/2019 07:30,648,903,All Island
27/10/2019 07:45,621,792,All Island
27/10/2019 08:00,593,738,All Island
27/10/2019 08:15,565,707,All Island
27/10/2019 08:30,537,618,All Island
27/10/2019 08:45,509,560,All Island
27/10/2019 09:00,495,536,All Island
27/10/2019 09:15,497,433,All Island
27/10/2019 09:30,499,395,All Island
27/10/2019 09:45,500,334,All Island
27/10/2019 10:00,502,327,All Island
27/10/2019 10:15,501,297,All Island
27/10/2019 10:30,500,296,All Island
27/10/2019 10:45,499,323,All Island
27/10/2019 11:00,503,331,All Island
27/10/2019 11:15,513,320,All Island
27/10/2019 11:30,522,337,All Island
27/10/2019 11:45,531,364,All Island
27/10/2019 12:00,571,421,All Island
27/10/2019 12:15,563,373,All Island
27/10/2019 12:30,554,329,All Island
27/10/2019 12:45,546,393,All Island
27/10/2019 13:00,532,392,All Island
27/10/2019 13:15,517,376,All Island
27/10/2019 13:30,503,386,All Island
27/10/2019 13:45,490,331,All Island
27/10/2019 14:00,475,344,All Island
27/10/2019 14:15,460,351,All Island
27/10/2019 14:30,444,323,All Island
27/10/2019 14:45,429,339,All Island
27/10/2019 15:00,420,296,All Island
27/10/2019 15:15,417,272,All Island
27/10/2019 15:30,413,288,All Island
27/10/2019 15:45,410,278,All Island
