DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
07/09/2019 06:15,3047,-,All Island
07/09/2019 06:30,3081,-,All Island
07/09/2019 06:45,3101,-,All Island
07/09/2019 07:00,3161,-,All Island
07/09/2019 07:15,3292,-,All Island
07/09/2019 07:30,3385,-,All Island
07/09/2019 07:45,3495,-,All Island
07/09/2019 08:00,3638,-,All Island
07/09/2019 08:15,3801,-,All Island
07/09/2019 08:30,3907,-,All Island
07/09/2019 08:45,4033,-,All Island
07/09/2019 09:00,4125,-,All Island
07/09/2019 09:15,4215,-,All Island
07/09/2019 09:30,4263,-,All Island
07/09/2019 09:45,4303,-,All Island
07/09/2019 10:00,4312,-,All Island
07/09/2019 10:15,4346,-,All Island
07/09/2019 10:30,4353,-,All Island
07/09/2019 10:45,4361,-,All Island
07/09/2019 11:00,4360,-,All Island
07/09/2019 11:15,4381,-,All Island
07/09/2019 11:30,4371,-,All Island
07/09/2019 11:45,4355,-,All Island
07/09/2019 12:00,4344,-,All Island
07/09/2019 12:15,4359,-,All Island
07/09/2019 12:30,4338,-,All Island
07/09/2019 12:45,4321,-,All Island
07/09/2019 13:00,4285,-,All Island
07/09/2019 13:15,4248,-,All Island
07/09/2019 13:30,4231,-,All Island
07/09/2019 13:45,4191,-,All Island
07/09/2019 14:00,4138,-,All Island
07/09/2019 14:15,4122,-,All Island
07/09/2019 14:30,4096,-,All Island
07/09/2019 14:45,4057,-,All Island
07/09/2019 15:00,4063,-,All Island
07/09/2019 15:15,4037,-,All Island
07/09/2019 15:30,4032,-,All Island
07/09/2019 15:45,4023,-,All Island
07/09/2019 16:00,4045,-,All Island
07/09/2019 16:15,4080,-,All Island
07/09/2019 16:30,4109,-,All Island
07/09/2019 16:45,4136,-,All Island
07/09/2019 17:00,4190,-,All Island
07/09/2019 17:15,4247,-,All Island
07/09/2019 17:30,4284,-,All Island
07/09/2019 17:45,4314,-,All Island
07/09/2019 18:00,4318,-,All Island
07/09/2019 18:15,4284,-,All Island
07/09/2019 18:30,4281,-,All Island
07/09/2019 18:45,4244,-,All Island
07/09/2019 19:00,4212,-,All Island
07/09/2019 19:15,4186,-,All Island
07/09/2019 19:30,4133,-,All Island
07/09/2019 19:45,4107,-,All Island
07/09/2019 20:00,4095,-,All Island
07/09/2019 20:15,4163,-,All Island
07/09/2019 20:30,4268,-,All Island
07/09/2019 20:45,4281,-,All Island
07/09/2019 21:00,4237,-,All Island
07/09/2019 21:15,4168,-,All Island
07/09/2019 21:30,4075,-,All Island
07/09/2019 21:45,3999,-,All Island
07/09/2019 22:00,3915,-,All Island
07/09/2019 22:15,3838,-,All Island
07/09/2019 22:30,3756,-,All Island
07/09/2019 22:45,3670,-,All Island
07/09/2019 23:00,3575,-,All Island
07/09/2019 23:15,3497,-,All Island
07/09/2019 23:30,3425,-,All Island
07/09/2019 23:45,3348,-,All Island
08/09/2019 00:00,3287,-,All Island
08/09/2019 00:15,3259,-,All Island
08/09/2019 00:30,3196,-,All Island
08/09/2019 00:45,3139,-,All Island
08/09/2019 01:00,3098,-,All Island
08/09/2019 01:15,3047,-,All Island
08/09/2019 01:30,2992,-,All Island
08/09/2019 01:45,2951,-,All Island
08/09/2019 02:00,2920,-,All Island
08/09/2019 02:15,2911,-,All Island
08/09/2019 02:30,2871,-,All Island
08/09/2019 02:45,2840,-,All Island
08/09/2019 03:00,2816,-,All Island
08/09/2019 03:15,2796,-,All Island
08/09/2019 03:30,2773,-,All Island
08/09/2019 03:45,2765,-,All Island
08/09/2019 04:00,2745,-,All Island
08/09/2019 04:15,2742,-,All Island
08/09/2019 04:30,2740,-,All Island
08/09/2019 04:45,2751,-,All Island
08/09/2019 05:00,2759,-,All Island
08/09/2019 05:15,2768,-,All Island
08/09/2019 05:30,2766,-,All Island
08/09/2019 05:45,2789,-,All Island
08/09/2019 06:00,2823,-,All Island
08/09/2019 06:15,2867,-,All Island
08/09/2019 06:30,2858,-,All Island
08/09/2019 06:45,2840,-,All Island
08/09/2019 07:00,2857,-,All Island
08/09/2019 07:15,2948,-,All Island
08/09/2019 07:30,3010,-,All Island
08/09/2019 07:45,3089,-,All Island
08/09/2019 08:00,3196,-,All Island
08/09/2019 08:15,3311,-,All Island
08/09/2019 08:30,3414,-,All Island
08/09/2019 08:45,3521,-,All Island
08/09/2019 09:00,3623,-,All Island
08/09/2019 09:15,3735,-,All Island
08/09/2019 09:30,3822,-,All Island
08/09/2019 09:45,3891,-,All Island
08/09/2019 10:00,3955,-,All Island
08/09/2019 10:15,4010,-,All Island
08/09/2019 10:30,4067,-,All Island
08/09/2019 10:45,4086,-,All Island
08/09/2019 11:00,4102,-,All Island
08/09/2019 11:15,4134,-,All Island
08/09/2019 11:30,4144,-,All Island
08/09/2019 11:45,4151,-,All Island
08/09/2019 12:00,4167,-,All Island
08/09/2019 12:15,4208,-,All Island
08/09/2019 12:30,4223,-,All Island
08/09/2019 12:45,4227,-,All Island
08/09/2019 13:00,4240,-,All Island
08/09/2019 13:15,4212,-,All Island
08/09/2019 13:30,4180,-,All Island
08/09/2019 13:45,4127,-,All Island
08/09/2019 14:00,4071,-,All Island
08/09/2019 14:15,4029,-,All Island
08/09/2019 14:30,3994,-,All Island
08/09/2019 14:45,3992,-,All Island
08/09/2019 15:00,3972,-,All Island
08/09/2019 15:15,3962,-,All Island
08/09/2019 15:30,3952,-,All Island
08/09/2019 15:45,3968,-,All Island
08/09/2019 16:00,3970,-,All Island
08/09/2019 16:15,3979,-,All Island
08/09/2019 16:30,4003,-,All Island
08/09/2019 16:45,4036,-,All Island
08/09/2019 17:00,4091,-,All Island
08/09/2019 17:15,4145,-,All Island
08/09/2019 17:30,4193,-,All Island
08/09/2019 17:45,4235,-,All Island
08/09/2019 18:00,4241,-,All Island
08/09/2019 18:15,4229,-,All Island
08/09/2019 18:30,4211,-,All Island
08/09/2019 18:45,4222,-,All Island
08/09/2019 19:00,4227,-,All Island
08/09/2019 19:15,4247,-,All Island
08/09/2019 19:30,4236,-,All Island
08/09/2019 19:45,4230,-,All Island
08/09/2019 20:00,4293,-,All Island
08/09/2019 20:15,4360,-,All Island
08/09/2019 20:30,4337,-,All Island
08/09/2019 20:45,4272,-,All Island
08/09/2019 21:00,4214,-,All Island
08/09/2019 21:15,4104,-,All Island
08/09/2019 21:30,3980,-,All Island
08/09/2019 21:45,3886,-,All Island
08/09/2019 22:00,3760,-,All Island
08/09/2019 22:15,3668,-,All Island
08/09/2019 22:30,3555,-,All Island
08/09/2019 22:45,3460,-,All Island
08/09/2019 23:00,3355,-,All Island
08/09/2019 23:15,3275,-,All Island
08/09/2019 23:30,3179,-,All Island
08/09/2019 23:45,3088,-,All Island
09/09/2019 00:00,3039,-,All Island
09/09/2019 00:15,3022,-,All Island
09/09/2019 00:30,2966,-,All Island
09/09/2019 00:45,2932,-,All Island
09/09/2019 01:00,2888,-,All Island
09/09/2019 01:15,2871,-,All Island
09/09/2019 01:30,2853,-,All Island
09/09/2019 01:45,2806,-,All Island
09/09/2019 02:00,2781,-,All Island
09/09/2019 02:15,2786,-,All Island
09/09/2019 02:30,2799,-,All Island
09/09/2019 02:45,2803,-,All Island
09/09/2019 03:00,2801,-,All Island
09/09/2019 03:15,2776,-,All Island
09/09/2019 03:30,2772,-,All Island
09/09/2019 03:45,2738,-,All Island
09/09/2019 04:00,2743,-,All Island
09/09/2019 04:15,2776,-,All Island
09/09/2019 04:30,2768,-,All Island
09/09/2019 04:45,2790,-,All Island
09/09/2019 05:00,2818,-,All Island
09/09/2019 05:15,2878,-,All Island
09/09/2019 05:30,2892,-,All Island
09/09/2019 05:45,2925,-,All Island
09/09/2019 06:00,3060,-,All Island
09/09/2019 06:15,3241,-,All Island
09/09/2019 06:30,3336,-,All Island
09/09/2019 06:45,3487,-,All Island
09/09/2019 07:00,3662,-,All Island
09/09/2019 07:15,3939,-,All Island
09/09/2019 07:30,4082,-,All Island
09/09/2019 07:45,4249,-,All Island
09/09/2019 08:00,4358,-,All Island
09/09/2019 08:15,4450,-,All Island
09/09/2019 08:30,4484,-,All Island
09/09/2019 08:45,4504,-,All Island
09/09/2019 09:00,4582,-,All Island
09/09/2019 09:15,4587,-,All Island
09/09/2019 09:30,4598,-,All Island
09/09/2019 09:45,4603,-,All Island
09/09/2019 10:00,4546,-,All Island
09/09/2019 10:15,4549,-,All Island
09/09/2019 10:30,4551,-,All Island
09/09/2019 10:45,4553,-,All Island
09/09/2019 11:00,4551,-,All Island
09/09/2019 11:15,4597,-,All Island
09/09/2019 11:30,4522,-,All Island
09/09/2019 11:45,4528,-,All Island
09/09/2019 12:00,4525,-,All Island
09/09/2019 12:15,4543,-,All Island
09/09/2019 12:30,4538,-,All Island
09/09/2019 12:45,4537,-,All Island
09/09/2019 13:00,4556,-,All Island
09/09/2019 13:15,4509,-,All Island
09/09/2019 13:30,4428,-,All Island
09/09/2019 13:45,4447,-,All Island
09/09/2019 14:00,4442,-,All Island
09/09/2019 14:15,4461,-,All Island
09/09/2019 14:30,4471,-,All Island
09/09/2019 14:45,4448,-,All Island
09/09/2019 15:00,4437,-,All Island
09/09/2019 15:15,4474,-,All Island
09/09/2019 15:30,4506,-,All Island
09/09/2019 15:45,4504,-,All Island
09/09/2019 16:00,4516,-,All Island
09/09/2019 16:15,4591,-,All Island
09/09/2019 16:30,4674,-,All Island
09/09/2019 16:45,4741,-,All Island
09/09/2019 17:00,4783,-,All Island
09/09/2019 17:15,4802,-,All Island
09/09/2019 17:30,4823,-,All Island
09/09/2019 17:45,4827,-,All Island
09/09/2019 18:00,4815,-,All Island
09/09/2019 18:15,4717,-,All Island
09/09/2019 18:30,4662,-,All Island
09/09/2019 18:45,4640,-,All Island
09/09/2019 19:00,4555,-,All Island
09/09/2019 19:15,4497,-,All Island
09/09/2019 19:30,4464,-,All Island
09/09/2019 19:45,4454,-,All Island
09/09/2019 20:00,4476,-,All Island
09/09/2019 20:15,4613,-,All Island
09/09/2019 20:30,4723,-,All Island
09/09/2019 20:45,4712,-,All Island
09/09/2019 21:00,4665,-,All Island
09/09/2019 21:15,4544,-,All Island
09/09/2019 21:30,4425,-,All Island
09/09/2019 21:45,4314,-,All Island
09/09/2019 22:00,4186,-,All Island
09/09/2019 22:15,4044,-,All Island
09/09/2019 22:30,3901,-,All Island
09/09/2019 22:45,3796,-,All Island
09/09/2019 23:00,3674,-,All Island
09/09/2019 23:15,3560,-,All Island
09/09/2019 23:30,3449,-,All Island
09/09/2019 23:45,3359,-,All Island
10/09/2019 00:00,3271,-,All Island
10/09/2019 00:15,3225,-,All Island
10/09/2019 00:30,3191,-,All Island
10/09/2019 00:45,3132,-,All Island
10/09/2019 01:00,3087,-,All Island
10/09/2019 01:15,3062,-,All Island
10/09/2019 01:30,3024,-,All Island
10/09/2019 01:45,2984,-,All Island
10/09/2019 02:00,2960,-,All Island
10/09/2019 02:15,2951,-,All Island
10/09/2019 02:30,2931,-,All Island
10/09/2019 02:45,2909,-,All Island
10/09/2019 03:00,2903,-,All Island
10/09/2019 03:15,2901,-,All Island
10/09/2019 03:30,2898,-,All Island
10/09/2019 03:45,2899,-,All Island
10/09/2019 04:00,2900,-,All Island
10/09/2019 04:15,2914,-,All Island
10/09/2019 04:30,2919,-,All Island
10/09/2019 04:45,2929,-,All Island
10/09/2019 05:00,2947,-,All Island
10/09/2019 05:15,3003,-,All Island
10/09/2019 05:30,3032,-,All Island
10/09/2019 05:45,3102,-,All Island
10/09/2019 06:00,3214,-,All Island
10/09/2019 06:15,3406,-,All Island
10/09/2019 06:30,3495,-,All Island
10/09/2019 06:45,3625,-,All Island
10/09/2019 07:00,3803,-,All Island
10/09/2019 07:15,4112,-,All Island
10/09/2019 07:30,4278,-,All Island
10/09/2019 07:45,4430,-,All Island
10/09/2019 08:00,4511,-,All Island
10/09/2019 08:15,4637,-,All Island
10/09/2019 08:30,4636,-,All Island
10/09/2019 08:45,4646,-,All Island
10/09/2019 09:00,4667,-,All Island
10/09/2019 09:15,4719,-,All Island
10/09/2019 09:30,4723,-,All Island
10/09/2019 09:45,4705,-,All Island
10/09/2019 10:00,4672,-,All Island
10/09/2019 10:15,4631,-,All Island
10/09/2019 10:30,4648,-,All Island
10/09/2019 10:45,4630,-,All Island
10/09/2019 11:00,4628,-,All Island
10/09/2019 11:15,4606,-,All Island
10/09/2019 11:30,4599,-,All Island
10/09/2019 11:45,4605,-,All Island
10/09/2019 12:00,4630,-,All Island
10/09/2019 12:15,4634,-,All Island
10/09/2019 12:30,4654,-,All Island
10/09/2019 12:45,4690,-,All Island
10/09/2019 13:00,4674,-,All Island
10/09/2019 13:15,4606,-,All Island
10/09/2019 13:30,4550,-,All Island
10/09/2019 13:45,4542,-,All Island
10/09/2019 14:00,4539,-,All Island
10/09/2019 14:15,4564,-,All Island
10/09/2019 14:30,4573,-,All Island
10/09/2019 14:45,4560,-,All Island
10/09/2019 15:00,4569,-,All Island
10/09/2019 15:15,4639,-,All Island
10/09/2019 15:30,4657,-,All Island
10/09/2019 15:45,4679,-,All Island
10/09/2019 16:00,4706,-,All Island
10/09/2019 16:15,4755,-,All Island
10/09/2019 16:30,4839,-,All Island
10/09/2019 16:45,4895,-,All Island
10/09/2019 17:00,4923,-,All Island
10/09/2019 17:15,4984,-,All Island
10/09/2019 17:30,4991,-,All Island
10/09/2019 17:45,4988,-,All Island
10/09/2019 18:00,4943,-,All Island
10/09/2019 18:15,4909,-,All Island
10/09/2019 18:30,4928,-,All Island
10/09/2019 18:45,4853,-,All Island
10/09/2019 19:00,4827,-,All Island
10/09/2019 19:15,4775,-,All Island
10/09/2019 19:30,4759,-,All Island
10/09/2019 19:45,4722,-,All Island
10/09/2019 20:00,4753,-,All Island
10/09/2019 20:15,4820,-,All Island
10/09/2019 20:30,4818,-,All Island
10/09/2019 20:45,4798,-,All Island
10/09/2019 21:00,4664,-,All Island
10/09/2019 21:15,4558,-,All Island
10/09/2019 21:30,4474,-,All Island
10/09/2019 21:45,4354,-,All Island
10/09/2019 22:00,4219,-,All Island
10/09/2019 22:15,4074,-,All Island
10/09/2019 22:30,3950,-,All Island
10/09/2019 22:45,3804,-,All Island
10/09/2019 23:00,3657,-,All Island
10/09/2019 23:15,3536,-,All Island
10/09/2019 23:30,3430,-,All Island
10/09/2019 23:45,3354,-,All Island
11/09/2019 00:00,3279,-,All Island
11/09/2019 00:15,3221,-,All Island
11/09/2019 00:30,3173,-,All Island
11/09/2019 00:45,3147,-,All Island
11/09/2019 01:00,3095,-,All Island
11/09/2019 01:15,3043,-,All Island
11/09/2019 01:30,3013,-,All Island
11/09/2019 01:45,2971,-,All Island
11/09/2019 02:00,2969,-,All Island
11/09/2019 02:15,2979,-,All Island
11/09/2019 02:30,2964,-,All Island
11/09/2019 02:45,2931,-,All Island
11/09/2019 03:00,2901,-,All Island
11/09/2019 03:15,2894,-,All Island
11/09/2019 03:30,2892,-,All Island
11/09/2019 03:45,2879,-,All Island
11/09/2019 04:00,2889,-,All Island
11/09/2019 04:15,2927,-,All Island
11/09/2019 04:30,2933,-,All Island
11/09/2019 04:45,2961,-,All Island
11/09/2019 05:00,2994,-,All Island
11/09/2019 05:15,3070,-,All Island
11/09/2019 05:30,3068,-,All Island
11/09/2019 05:45,3145,-,All Island
11/09/2019 06:00,3266,-,All Island
11/09/2019 06:15,3477,-,All Island
11/09/2019 06:30,3574,-,All Island
11/09/2019 06:45,3701,-,All Island
11/09/2019 07:00,3854,-,All Island
11/09/2019 07:15,4132,-,All Island
11/09/2019 07:30,4269,-,All Island
11/09/2019 07:45,4417,-,All Island
11/09/2019 08:00,4508,-,All Island
11/09/2019 08:15,4614,-,All Island
11/09/2019 08:30,4584,-,All Island
11/09/2019 08:45,4601,-,All Island
11/09/2019 09:00,4594,-,All Island
11/09/2019 09:15,4632,-,All Island
11/09/2019 09:30,4629,-,All Island
11/09/2019 09:45,4657,-,All Island
11/09/2019 10:00,4628,-,All Island
11/09/2019 10:15,4611,-,All Island
11/09/2019 10:30,4604,-,All Island
11/09/2019 10:45,4629,-,All Island
11/09/2019 11:00,4638,-,All Island
11/09/2019 11:15,4635,-,All Island
11/09/2019 11:30,4639,-,All Island
11/09/2019 11:45,4643,-,All Island
11/09/2019 12:00,4641,-,All Island
11/09/2019 12:15,4663,-,All Island
11/09/2019 12:30,4674,-,All Island
11/09/2019 12:45,4633,-,All Island
11/09/2019 13:00,4591,-,All Island
11/09/2019 13:15,4551,-,All Island
11/09/2019 13:30,4459,-,All Island
11/09/2019 13:45,4523,-,All Island
11/09/2019 14:00,4477,-,All Island
11/09/2019 14:15,4488,-,All Island
11/09/2019 14:30,4511,-,All Island
11/09/2019 14:45,4480,-,All Island
11/09/2019 15:00,4476,-,All Island
11/09/2019 15:15,4511,-,All Island
11/09/2019 15:30,4570,-,All Island
11/09/2019 15:45,4571,-,All Island
11/09/2019 16:00,4600,-,All Island
11/09/2019 16:15,4628,-,All Island
11/09/2019 16:30,4690,-,All Island
11/09/2019 16:45,4755,-,All Island
11/09/2019 17:00,4810,-,All Island
11/09/2019 17:15,4865,-,All Island
11/09/2019 17:30,4900,-,All Island
11/09/2019 17:45,4884,-,All Island
11/09/2019 18:00,4852,-,All Island
11/09/2019 18:15,4807,-,All Island
11/09/2019 18:30,4791,-,All Island
11/09/2019 18:45,4764,-,All Island
11/09/2019 19:00,4706,-,All Island
11/09/2019 19:15,4653,-,All Island
11/09/2019 19:30,4641,-,All Island
11/09/2019 19:45,4640,-,All Island
11/09/2019 20:00,4688,-,All Island
11/09/2019 20:15,4831,-,All Island
11/09/2019 20:30,4854,-,All Island
11/09/2019 20:45,4818,-,All Island
11/09/2019 21:00,4758,-,All Island
11/09/2019 21:15,4614,-,All Island
11/09/2019 21:30,4499,-,All Island
11/09/2019 21:45,4370,-,All Island
11/09/2019 22:00,4250,-,All Island
11/09/2019 22:15,4111,-,All Island
11/09/2019 22:30,3966,-,All Island
11/09/2019 22:45,3827,-,All Island
11/09/2019 23:00,3715,-,All Island
11/09/2019 23:15,3597,-,All Island
11/09/2019 23:30,3483,-,All Island
11/09/2019 23:45,3386,-,All Island
12/09/2019 00:00,3313,-,All Island
12/09/2019 00:15,3256,-,All Island
12/09/2019 00:30,3206,-,All Island
12/09/2019 00:45,3154,-,All Island
12/09/2019 01:00,3110,-,All Island
12/09/2019 01:15,3058,-,All Island
12/09/2019 01:30,3034,-,All Island
12/09/2019 01:45,3010,-,All Island
12/09/2019 02:00,3015,-,All Island
12/09/2019 02:15,3008,-,All Island
12/09/2019 02:30,2983,-,All Island
12/09/2019 02:45,2958,-,All Island
12/09/2019 03:00,2961,-,All Island
12/09/2019 03:15,2943,-,All Island
12/09/2019 03:30,2922,-,All Island
12/09/2019 03:45,2901,-,All Island
12/09/2019 04:00,2906,-,All Island
12/09/2019 04:15,2929,-,All Island
12/09/2019 04:30,2913,-,All Island
12/09/2019 04:45,2938,-,All Island
12/09/2019 05:00,3012,-,All Island
12/09/2019 05:15,3029,-,All Island
12/09/2019 05:30,3054,-,All Island
12/09/2019 05:45,3141,-,All Island
12/09/2019 06:00,3227,-,All Island
12/09/2019 06:15,3384,-,All Island
12/09/2019 06:30,3486,-,All Island
12/09/2019 06:45,3641,-,All Island
12/09/2019 07:00,3806,-,All Island
12/09/2019 07:15,4124,-,All Island
12/09/2019 07:30,4270,-,All Island
12/09/2019 07:45,4442,-,All Island
12/09/2019 08:00,4525,-,All Island
12/09/2019 08:15,4634,-,All Island
12/09/2019 08:30,4627,-,All Island
12/09/2019 08:45,4636,-,All Island
12/09/2019 09:00,4684,-,All Island
12/09/2019 09:15,4736,-,All Island
12/09/2019 09:30,4738,-,All Island
12/09/2019 09:45,4751,-,All Island
12/09/2019 10:00,4825,-,All Island
12/09/2019 10:15,4713,-,All Island
12/09/2019 10:30,4700,-,All Island
12/09/2019 10:45,4688,-,All Island
12/09/2019 11:00,4706,-,All Island
12/09/2019 11:15,4734,-,All Island
12/09/2019 11:30,4726,-,All Island
12/09/2019 11:45,4738,-,All Island
12/09/2019 12:00,4707,-,All Island
12/09/2019 12:15,4720,-,All Island
12/09/2019 12:30,4712,-,All Island
12/09/2019 12:45,4732,-,All Island
12/09/2019 13:00,4715,-,All Island
12/09/2019 13:15,4688,-,All Island
12/09/2019 13:30,4651,-,All Island
12/09/2019 13:45,4634,-,All Island
12/09/2019 14:00,4652,-,All Island
12/09/2019 14:15,4644,-,All Island
12/09/2019 14:30,4637,-,All Island
12/09/2019 14:45,4607,-,All Island
12/09/2019 15:00,4598,-,All Island
12/09/2019 15:15,4617,-,All Island
12/09/2019 15:30,4626,-,All Island
12/09/2019 15:45,4622,-,All Island
12/09/2019 16:00,4651,-,All Island
12/09/2019 16:15,4726,-,All Island
12/09/2019 16:30,4769,-,All Island
12/09/2019 16:45,4823,-,All Island
12/09/2019 17:00,4853,-,All Island
12/09/2019 17:15,4883,-,All Island
12/09/2019 17:30,4881,-,All Island
12/09/2019 17:45,4891,-,All Island
12/09/2019 18:00,4813,-,All Island
12/09/2019 18:15,4787,-,All Island
12/09/2019 18:30,4735,-,All Island
12/09/2019 18:45,4673,-,All Island
12/09/2019 19:00,4628,-,All Island
12/09/2019 19:15,4598,-,All Island
12/09/2019 19:30,4573,-,All Island
12/09/2019 19:45,4590,-,All Island
12/09/2019 20:00,4650,-,All Island
12/09/2019 20:15,4778,-,All Island
12/09/2019 20:30,4841,-,All Island
12/09/2019 20:45,4813,-,All Island
12/09/2019 21:00,4740,-,All Island
12/09/2019 21:15,4622,-,All Island
12/09/2019 21:30,4502,-,All Island
12/09/2019 21:45,4375,-,All Island
12/09/2019 22:00,4245,-,All Island
12/09/2019 22:15,4126,-,All Island
12/09/2019 22:30,3999,-,All Island
12/09/2019 22:45,3866,-,All Island
12/09/2019 23:00,3742,-,All Island
12/09/2019 23:15,3621,-,All Island
12/09/2019 23:30,3523,-,All Island
12/09/2019 23:45,3431,-,All Island
13/09/2019 00:00,3329,-,All Island
13/09/2019 00:15,3286,-,All Island
13/09/2019 00:30,3219,-,All Island
13/09/2019 00:45,3171,-,All Island
13/09/2019 01:00,3117,-,All Island
13/09/2019 01:15,3086,-,All Island
13/09/2019 01:30,3031,-,All Island
13/09/2019 01:45,2996,-,All Island
13/09/2019 02:00,2977,-,All Island
13/09/2019 02:15,2968,-,All Island
13/09/2019 02:30,2945,-,All Island
13/09/2019 02:45,2925,-,All Island
13/09/2019 03:00,2910,-,All Island
13/09/2019 03:15,2902,-,All Island
13/09/2019 03:30,2893,-,All Island
13/09/2019 03:45,2887,-,All Island
13/09/2019 04:00,2894,-,All Island
13/09/2019 04:15,2901,-,All Island
13/09/2019 04:30,2921,-,All Island
13/09/2019 04:45,2933,-,All Island
13/09/2019 05:00,2968,-,All Island
13/09/2019 05:15,3013,-,All Island
13/09/2019 05:30,3042,-,All Island
13/09/2019 05:45,3111,-,All Island
13/09/2019 06:00,3211,-,All Island
13/09/2019 06:15,3417,-,All Island
13/09/2019 06:30,3504,-,All Island
13/09/2019 06:45,3642,-,All Island
13/09/2019 07:00,3812,-,All Island
13/09/2019 07:15,4111,-,All Island
13/09/2019 07:30,4272,-,All Island
13/09/2019 07:45,4482,-,All Island
13/09/2019 08:00,4525,-,All Island
13/09/2019 08:15,4625,-,All Island
13/09/2019 08:30,4637,-,All Island
13/09/2019 08:45,4652,-,All Island
